document_char_count,document_sentence_count,document_sentence_density,document_stopword_count,document_word_count,summary_char_count,summary_sentence_count,summary_sentence_density,summary_stopword_count,summary_word_count
2516,30,0.05181347150259067,324,579,167,2,0.05128205128205128,18,39
10337,111,0.0488771466314399,1232,2271,253,3,0.06666666666666667,12,45
2038,28,0.06746987951807229,208,415,238,3,0.06521739130434782,20,46
8648,50,0.02685284640171858,1110,1862,500,4,0.041237113402061855,43,97
27054,200,0.03497114880223815,3117,5719,409,4,0.05194805194805195,36,77
4174,33,0.037714285714285714,432,875,392,5,0.0641025641025641,33,78
5615,79,0.06475409836065574,630,1220,436,5,0.05747126436781609,39,87
2612,33,0.06496062992125984,223,508,330,6,0.09090909090909091,31,66
13940,149,0.050766609880749575,1578,2935,274,3,0.05660377358490566,21,53
9110,112,0.06414662084765177,765,1746,436,4,0.05714285714285714,27,70
11218,96,0.041325871717606544,1219,2323,200,3,0.06818181818181818,21,44
7210,43,0.03106936416184971,671,1384,291,3,0.04918032786885246,32,61
2905,46,0.07371794871794872,340,624,292,5,0.09259259259259259,24,54
3524,29,0.04341317365269461,290,668,451,6,0.07142857142857142,35,84
9726,81,0.037482646922720964,1213,2161,336,4,0.06060606060606061,25,66
7378,92,0.05939315687540349,779,1549,379,4,0.05063291139240506,38,79
14908,165,0.050060679611650484,1778,3296,222,5,0.11363636363636363,19,44
4590,51,0.052415210688591986,526,973,378,4,0.05714285714285714,26,70
10371,93,0.043115438108484005,1164,2157,365,4,0.05263157894736842,31,76
14578,130,0.041680025649246555,1682,3119,182,3,0.075,19,40
6151,85,0.060714285714285714,782,1400,363,4,0.05970149253731343,28,67
10250,132,0.06038426349496798,1152,2186,173,3,0.08333333333333333,13,36
19869,184,0.04635928445452255,1967,3969,209,2,0.058823529411764705,15,34
14896,298,0.09143909174593434,1673,3259,307,3,0.05,27,60
3149,28,0.0457516339869281,310,612,386,6,0.08108108108108109,36,74
5178,43,0.03462157809983897,729,1242,220,3,0.06,25,50
7361,68,0.04091456077015644,920,1662,195,3,0.07142857142857142,17,42
18914,192,0.04659063334142199,2276,4121,304,5,0.07936507936507936,27,63
7773,96,0.05680473372781065,913,1690,479,6,0.058823529411764705,51,102
12509,144,0.05365126676602087,1409,2684,323,3,0.04477611940298507,31,67
6026,69,0.05493630573248408,598,1256,396,3,0.04,29,75
3727,27,0.03873744619799139,333,697,451,6,0.07142857142857142,37,84
9814,133,0.06297348484848485,1081,2112,377,4,0.05,39,80
7727,92,0.05466428995840761,867,1683,331,4,0.056338028169014086,30,71
6738,97,0.061980830670926516,884,1565,347,3,0.04054054054054054,37,74
3347,26,0.04,286,650,360,5,0.06944444444444445,33,72
11445,144,0.057279236276849645,1343,2514,128,2,0.08333333333333333,7,24
15015,184,0.05320994794679005,1976,3458,171,3,0.1,8,30
8685,84,0.04397905759162304,1035,1910,267,3,0.05555555555555555,23,54
13461,127,0.042164674634794154,1659,3012,401,3,0.0375,30,80
8633,82,0.04242110708742887,1090,1933,366,4,0.05128205128205128,37,78
7881,105,0.0615474794841735,926,1706,555,6,0.06060606060606061,45,99
4107,32,0.0425531914893617,342,752,381,7,0.10606060606060606,23,66
8747,93,0.04983922829581994,960,1866,323,3,0.05084745762711865,23,59
3199,31,0.047619047619047616,314,651,399,5,0.06329113924050633,41,79
6205,75,0.05584512285927029,708,1343,357,4,0.05194805194805195,38,77
9460,72,0.037954665260938325,939,1897,478,4,0.04395604395604396,41,91
10640,114,0.049011177987962166,1228,2326,292,3,0.057692307692307696,26,52
10754,100,0.043029259896729774,1268,2324,278,3,0.061224489795918366,21,49
3176,35,0.054602184087363496,327,641,362,6,0.08108108108108109,36,74
6853,92,0.05981794538361508,808,1538,378,4,0.05128205128205128,36,78
3163,40,0.061823802163833076,337,647,403,7,0.08860759493670886,33,79
16605,179,0.04768247202983484,2080,3754,211,3,0.075,17,40
5662,98,0.07890499194847021,689,1242,240,3,0.06382978723404255,15,47
7928,77,0.04365079365079365,1023,1764,261,3,0.058823529411764705,21,51
11865,128,0.04790419161676647,1506,2672,216,3,0.057692307692307696,27,52
9114,105,0.056941431670282,955,1844,218,3,0.06976744186046512,18,43
9150,113,0.058609958506224066,993,1928,302,5,0.08196721311475409,28,61
2042,45,0.09414225941422594,243,478,208,4,0.09523809523809523,17,42
0,0,0.0,0,0,188,3,0.08108108108108109,16,37
3367,39,0.05409153952843273,379,721,258,4,0.08,19,50
11015,99,0.045748613678373386,1116,2164,313,3,0.04838709677419355,28,62
14470,189,0.05911792305286206,1728,3197,187,3,0.07692307692307693,18,39
1368,11,0.03678929765886288,160,299,71,2,0.15384615384615385,6,13
3539,54,0.07022106631989597,373,769,341,5,0.07142857142857142,26,70
6398,50,0.03965107057890563,653,1261,323,5,0.07936507936507936,26,63
11347,88,0.035129740518962074,1386,2505,423,5,0.058823529411764705,38,85
3638,64,0.07970112079701121,395,803,290,3,0.05357142857142857,28,56
4842,36,0.03461538461538462,559,1040,225,3,0.057692307692307696,20,52
7818,85,0.052827843380981974,785,1609,418,3,0.034482758620689655,40,87
8514,113,0.05913134484563056,1027,1911,261,4,0.07407407407407407,26,54
13038,106,0.03920118343195266,1416,2704,278,4,0.07407407407407407,25,54
6748,81,0.05625,705,1440,287,4,0.06451612903225806,30,62
5964,51,0.0408981555733761,650,1247,194,3,0.06976744186046512,18,43
10256,176,0.07451312447078746,1257,2362,330,3,0.046875,24,64
4254,55,0.05832449628844114,488,943,249,6,0.10344827586206896,30,58
12641,168,0.0603448275862069,1473,2784,248,3,0.05660377358490566,25,53
3695,29,0.03536585365853658,440,820,301,3,0.043478260869565216,32,69
8752,77,0.04164413196322336,1018,1849,462,4,0.041237113402061855,44,97
6063,89,0.0712,586,1250,379,4,0.0547945205479452,29,73
5924,79,0.06448979591836734,609,1225,319,3,0.04838709677419355,29,62
9299,76,0.03723664870161685,1083,2041,531,4,0.034782608695652174,52,115
11719,90,0.03532182103610675,1440,2548,232,2,0.043478260869565216,16,46
2972,48,0.0729483282674772,355,658,228,2,0.045454545454545456,15,44
2072,20,0.040983606557377046,261,488,401,8,0.0898876404494382,43,89
6504,64,0.04786836200448766,683,1337,487,5,0.05263157894736842,40,95
9524,85,0.045503211991434686,877,1868,507,4,0.04,41,100
8950,136,0.07199576495500265,992,1889,369,4,0.0625,25,64
8939,52,0.028169014084507043,972,1846,320,6,0.08571428571428572,32,70
16475,202,0.05490622451753194,1961,3679,306,3,0.046153846153846156,34,65
9849,106,0.04911955514365153,1158,2158,578,5,0.045454545454545456,52,110
11406,111,0.04413518886679921,1382,2515,368,5,0.0684931506849315,32,73
3522,28,0.04375,272,640,415,8,0.10810810810810811,27,74
14910,225,0.07059930969563853,1672,3187,232,3,0.06521739130434782,21,46
2715,26,0.04318936877076412,320,602,272,3,0.05454545454545454,27,55
12524,93,0.03803680981595092,1235,2445,463,6,0.07058823529411765,36,85
11931,118,0.04673267326732673,1276,2525,157,2,0.06451612903225806,11,31
5448,53,0.04612706701479547,617,1149,429,4,0.04878048780487805,35,82
14421,180,0.058384690236782354,1629,3083,211,3,0.06818181818181818,22,44
12537,179,0.06338526912181303,1459,2824,296,3,0.05357142857142857,21,56
17620,186,0.04736440030557677,2119,3927,234,3,0.06976744186046512,17,43
11274,109,0.04310003954132068,1442,2529,169,2,0.05714285714285714,18,35
12812,150,0.056433408577878104,1425,2658,449,4,0.04819277108433735,35,83
4749,55,0.04968383017163505,537,1107,199,2,0.05714285714285714,11,35
9319,155,0.07216014897579143,1184,2148,269,3,0.05660377358490566,22,53
6149,81,0.05392809587217044,932,1502,379,3,0.036585365853658534,39,82
8108,73,0.043530113297555156,862,1677,548,5,0.047619047619047616,47,105
3741,30,0.04411764705882353,282,680,265,6,0.10714285714285714,23,56
9126,117,0.05449464368886819,1127,2147,251,4,0.07547169811320754,21,53
3076,28,0.04416403785488959,303,634,393,8,0.0963855421686747,37,83
2122,29,0.06290672451193059,221,461,255,5,0.09615384615384616,21,52
2926,73,0.10688140556368961,358,683,368,6,0.07407407407407407,36,81
7851,61,0.03875476493011436,762,1574,622,6,0.049586776859504134,55,121
2369,30,0.06289308176100629,234,477,338,4,0.0625,28,64
7533,95,0.05558806319485079,943,1709,413,5,0.058823529411764705,41,85
11064,151,0.06196142798522774,1330,2437,256,3,0.06,20,50
11295,150,0.0583203732503888,1421,2572,334,4,0.0547945205479452,33,73
8986,93,0.04894736842105263,938,1900,346,4,0.05714285714285714,33,70
4619,46,0.04801670146137787,529,958,240,5,0.10638297872340426,20,47
7666,68,0.0440699935191186,800,1543,268,2,0.04081632653061224,22,49
3603,35,0.05271084337349398,269,664,453,7,0.07446808510638298,46,94
16288,179,0.048300053966540746,2025,3706,201,3,0.07894736842105263,14,38
6232,45,0.0313588850174216,861,1435,359,4,0.05714285714285714,32,70
14387,229,0.06723429242513213,1869,3406,190,3,0.07317073170731707,14,41
7837,74,0.04178430265386787,999,1771,207,3,0.06521739130434782,21,46
3263,28,0.0448,284,625,424,7,0.07291666666666667,50,96
8807,111,0.05558337506259389,1077,1997,244,4,0.08333333333333333,20,48
10920,116,0.047443762781186095,1346,2445,387,3,0.041666666666666664,26,72
4018,53,0.061200923787528866,446,866,261,3,0.05555555555555555,25,54
3666,50,0.06578947368421052,363,760,345,5,0.07575757575757576,31,66
9636,111,0.05260663507109005,1086,2110,321,4,0.07017543859649122,20,57
15139,176,0.05343047965998786,1736,3294,284,3,0.057692307692307696,15,52
12798,160,0.058694057226705794,1517,2726,351,4,0.058823529411764705,30,68
9772,100,0.048216007714561235,1160,2074,537,5,0.049019607843137254,47,102
9910,77,0.042214912280701754,890,1824,457,4,0.046511627906976744,35,86
10207,103,0.04453091223519239,1348,2313,367,3,0.041666666666666664,27,72
6767,84,0.05761316872427984,817,1458,467,5,0.05555555555555555,40,90
11838,208,0.07616257781032588,1512,2731,136,2,0.06060606060606061,18,33
6357,56,0.040258806613946804,792,1391,460,6,0.0594059405940594,57,101
16849,192,0.05405405405405406,1881,3552,442,4,0.0425531914893617,46,94
4820,47,0.049473684210526316,477,950,349,3,0.04838709677419355,25,62
4467,39,0.03983656792645557,508,979,287,4,0.06779661016949153,26,59
11417,156,0.06260032102728733,1314,2492,220,3,0.08333333333333333,13,36
3673,35,0.048209366391184574,359,726,458,8,0.0851063829787234,46,94
3348,40,0.06299212598425197,318,635,399,6,0.07894736842105263,39,76
2380,52,0.09523809523809523,293,546,220,3,0.058823529411764705,23,51
13279,125,0.043936731107205626,1578,2845,434,4,0.046511627906976744,39,86
3649,37,0.05013550135501355,360,738,365,4,0.058823529411764705,30,68
5749,58,0.05012964563526361,601,1157,310,3,0.047619047619047616,27,63
3990,34,0.04292929292929293,411,792,532,4,0.04081632653061224,45,98
2983,30,0.048154093097913325,305,623,411,7,0.07954545454545454,37,88
4628,48,0.04673807205452775,548,1027,362,4,0.05555555555555555,33,72
10580,69,0.02918781725888325,1324,2364,379,3,0.0379746835443038,38,79
5161,45,0.04079782411604715,578,1103,370,5,0.06493506493506493,39,77
3332,28,0.04381846635367762,314,639,447,7,0.08045977011494253,42,87
3584,25,0.0380517503805175,314,657,384,5,0.07042253521126761,38,71
5708,63,0.052675585284280936,614,1196,232,6,0.11764705882352941,24,51
6323,55,0.042275172943889314,588,1301,210,2,0.05263157894736842,14,38
7930,61,0.035840188014101056,898,1702,310,6,0.09230769230769231,35,65
3546,33,0.05132192846034215,275,643,454,8,0.09302325581395349,31,86
5885,60,0.04950495049504951,619,1212,251,4,0.06896551724137931,28,58
12618,155,0.058734369079196665,1392,2639,341,4,0.05714285714285714,33,70
3563,42,0.053164556962025315,422,790,353,5,0.07142857142857142,24,70
6653,80,0.05460750853242321,793,1465,442,5,0.058823529411764705,39,85
2986,43,0.06475903614457831,357,664,414,7,0.08536585365853659,34,82
4668,61,0.06081754735792622,537,1003,335,6,0.08333333333333333,34,72
4534,73,0.0770042194092827,481,948,398,6,0.0759493670886076,33,79
8378,87,0.04918032786885246,917,1769,420,4,0.04819277108433735,40,83
4162,53,0.058954393770856504,475,899,364,4,0.05263157894736842,31,76
12906,172,0.06052076002814919,1513,2842,247,3,0.05660377358490566,26,53
15371,204,0.06325581395348837,1675,3225,220,3,0.06521739130434782,19,46
3120,33,0.05238095238095238,303,630,331,6,0.0967741935483871,22,62
2819,28,0.052830188679245285,254,530,417,6,0.075,39,80
14886,230,0.0678866587957497,1791,3388,279,3,0.05263157894736842,23,57
2530,24,0.047524752475247525,241,505,400,6,0.08333333333333333,27,72
4496,46,0.053927315357561546,392,853,402,4,0.05063291139240506,37,79
7287,81,0.0509433962264151,867,1590,293,3,0.04838709677419355,29,62
7083,78,0.052348993288590606,802,1490,438,4,0.0547945205479452,28,73
6794,104,0.06878306878306878,874,1512,311,4,0.06896551724137931,24,58
11665,97,0.039543416225030575,1260,2453,381,4,0.05263157894736842,32,76
5506,48,0.041025641025641026,631,1170,190,2,0.06666666666666667,9,30
3628,28,0.04093567251461988,308,684,413,7,0.09210526315789473,29,76
415,8,0.0898876404494382,42,89,141,3,0.1111111111111111,9,27
6709,66,0.04429530201342282,847,1490,255,3,0.06521739130434782,19,46
7768,96,0.05402363534046145,984,1777,273,3,0.05084745762711865,28,59
3189,39,0.06280193236714976,300,621,379,5,0.07142857142857142,35,70
15985,140,0.041103934233705224,1897,3406,326,3,0.05454545454545454,20,55
10250,107,0.046300302899177845,1289,2311,275,4,0.0784313725490196,22,51
10179,225,0.09652509652509653,1297,2331,205,4,0.08695652173913043,23,46
4279,39,0.04171122994652406,493,935,225,4,0.0784313725490196,23,51
10411,95,0.04728720756595321,995,2009,387,3,0.045454545454545456,26,66
12419,142,0.051805910251732944,1584,2741,413,6,0.07692307692307693,39,78
12092,134,0.05263157894736842,1216,2546,375,4,0.056338028169014086,36,71
12893,173,0.06223021582733813,1486,2780,298,4,0.07142857142857142,23,56
6180,72,0.05647058823529412,603,1275,523,6,0.05504587155963303,43,109
9230,105,0.055350553505535055,910,1897,375,7,0.08641975308641975,38,81
1256,16,0.06324110671936758,135,253,268,3,0.0625,14,48
11468,119,0.046052631578947366,1522,2584,378,5,0.06329113924050633,34,79
2954,24,0.04203152364273205,282,571,386,6,0.07894736842105263,36,76
3285,28,0.042879019908116385,300,653,449,6,0.07058823529411765,32,85
9968,85,0.04112239961296565,1133,2067,360,3,0.043478260869565216,28,69
8777,217,0.10488158530691155,1053,2069,266,3,0.057692307692307696,23,52
13243,112,0.03929824561403509,1579,2850,327,4,0.06060606060606061,26,66
8302,96,0.05155746509129968,1111,1862,139,3,0.12,10,25
9269,81,0.044975013881177126,901,1801,477,5,0.05434782608695652,44,92
3783,33,0.04532967032967033,348,728,344,5,0.07575757575757576,28,66
3281,46,0.07033639143730887,274,654,379,5,0.07042253521126761,30,71
5511,57,0.048551959114139696,625,1174,288,3,0.05555555555555555,22,54
8152,92,0.05324074074074074,944,1728,306,5,0.06944444444444445,40,72
13718,198,0.06626506024096386,1590,2988,204,3,0.07692307692307693,12,39
6118,58,0.04249084249084249,750,1365,235,5,0.09803921568627451,20,51
3764,37,0.049597855227882036,367,746,417,4,0.046511627906976744,40,86
12557,117,0.044084400904295405,1332,2654,418,4,0.043478260869565216,43,92
6997,48,0.032989690721649485,814,1455,318,3,0.05263157894736842,24,57
2915,34,0.05985915492957746,269,568,399,5,0.060240963855421686,36,83
3464,33,0.05132192846034215,262,643,388,7,0.10144927536231885,31,69
5177,50,0.04906771344455348,532,1019,527,5,0.050505050505050504,43,99
1216,15,0.052083333333333336,158,288,299,4,0.06557377049180328,26,61
13428,282,0.08924050632911393,1688,3160,400,5,0.056818181818181816,46,88
16144,194,0.05194109772423026,2068,3735,219,2,0.0425531914893617,17,47
3348,35,0.0554675118858954,300,631,407,5,0.07042253521126761,33,71
17223,162,0.0408781226343679,2152,3963,222,4,0.09523809523809523,14,42
9975,117,0.056439942112879886,1050,2073,349,4,0.06153846153846154,25,65
9860,173,0.080765639589169,1089,2142,199,2,0.05405405405405406,16,37
10813,105,0.046133567662565905,1180,2276,376,5,0.06666666666666667,32,75
8198,122,0.06421052631578947,1060,1900,425,4,0.047058823529411764,42,85
10686,155,0.06618274978650726,1274,2342,269,3,0.05,31,60
10436,80,0.03553976010661928,1278,2251,262,3,0.05454545454545454,28,55
3209,28,0.04361370716510903,323,642,369,6,0.0821917808219178,38,73
2296,38,0.08370044052863436,216,454,269,6,0.10344827586206896,26,58
3953,31,0.03587962962962963,467,864,333,3,0.04477611940298507,32,67
8188,102,0.058925476603119586,866,1731,505,5,0.05434782608695652,42,92
12287,213,0.07683982683982683,1502,2772,194,3,0.09090909090909091,12,33
26774,292,0.04885394010373097,3314,5977,293,4,0.06557377049180328,32,61
11417,83,0.03478625314333613,1267,2386,263,4,0.07692307692307693,22,52
12386,198,0.07160940325497288,1403,2765,179,3,0.08823529411764706,14,34
3680,28,0.040697674418604654,313,688,445,7,0.07692307692307693,40,91
3312,31,0.04747320061255743,348,653,404,5,0.056818181818181816,51,88
12296,136,0.0506895266492732,1508,2683,559,5,0.046296296296296294,55,108
13771,155,0.05112137203166227,1656,3032,221,4,0.0851063829787234,22,47
6290,91,0.06513958482462419,761,1397,193,3,0.08108108108108109,18,37
3382,43,0.058423913043478264,413,736,335,3,0.046153846153846156,26,65
7700,89,0.052476415094339625,889,1696,421,5,0.06578947368421052,31,76
6059,54,0.04295942720763723,672,1257,260,4,0.07407407407407407,21,54
3563,28,0.04028776978417266,335,695,401,6,0.07228915662650602,39,83
11283,101,0.04124132298897509,1388,2449,413,7,0.08433734939759036,37,83
3256,50,0.07342143906020558,329,681,329,4,0.0625,26,64
12300,96,0.034998177178271965,1615,2743,471,4,0.043010752688172046,46,93
3378,25,0.03943217665615142,288,634,390,6,0.08,33,75
9302,93,0.047497446373850866,1064,1958,481,4,0.04081632653061224,48,98
8545,111,0.0619074177356386,881,1793,359,4,0.056338028169014086,30,71
4533,57,0.057926829268292686,525,984,595,7,0.05343511450381679,66,131
9174,133,0.06717171717171717,1078,1980,230,3,0.06521739130434782,20,46
3999,29,0.042028985507246375,321,690,323,6,0.10344827586206896,27,58
4858,75,0.06459948320413436,633,1161,384,4,0.04819277108433735,43,83
4443,59,0.06427015250544663,472,918,261,4,0.07407407407407407,26,54
3187,26,0.0392156862745098,348,663,391,4,0.05128205128205128,36,78
7577,73,0.044135429262394194,924,1654,419,4,0.0547945205479452,33,73
6551,47,0.033886085075702954,730,1387,431,4,0.04878048780487805,33,82
3583,28,0.041176470588235294,290,680,451,4,0.043478260869565216,34,92
3302,30,0.04608294930875576,304,651,409,7,0.08045977011494253,41,87
8519,99,0.054365733113673806,983,1821,271,4,0.07272727272727272,24,55
11603,164,0.06495049504950495,1347,2525,255,3,0.05555555555555555,26,54
11895,202,0.07415565345080763,1469,2724,219,2,0.05128205128205128,15,39
3350,42,0.0603448275862069,348,696,351,4,0.05970149253731343,26,67
5612,58,0.046849757673667204,707,1238,162,3,0.0967741935483871,13,31
